tier,name,city,glow_score,review_count
1,"Fox Vein & Laser Experts",Davie,5,196
1,"Restore Hyper Wellness",Nashville,5,196
1,"Chicago Aesthetics",Chicago,5,196
1,"Lumina Massage and Wellness",Miami Lakes,5,194
1,"Lolla Spa - Advanced aesthetics Medspa",Deerfield Beach,5,194
1,"The Sanctuary Wellness Institute",Jacksonville,5,194
1,"Facial Mania Med Spa Boca Raton",Deerfield Beach,5,194
1,"Dermatology Associates of the Palm Beaches",Wellington,5,193
1,"Morph Aesthetics",Phoenix,5,193
1,"Palmer Cosmetic Surgery",Davie,5,193
1,"ProMD Health Wellington",Wellington,5,192
1,"Bella Medspa",Philadelphia,5,192
1,"Palm Medical Centers - Parkland",Parkland,5,191
1,"Hydro Med Spa",Jacksonville,5,191
1,"Beauty Bar West Hollywood",West Hollywood,5,190
1,"Beauty Boost Med Spa, Inc.",Newport Beach,5,190
1,"Brilla con Bet Medical spa",Miami Lakes,5,190
1,"Sunflower Family Medicine",Cutler Bay,5,190
1,"Melrose Aesthetics",Nashville,5,189
2,"Harmony Lux Wellness Center",Miami Lakes,4,189
1,"Skinjava Medical Spa",White Plains,5,189
1,"C10 Wellness and Rejuvenation",Miami,5,189
1,"Angel Aesthetics Med Spa",Orlando,5,188
1,"Studio Esthetique Skin & Laser Center NYC",New York City,5,186
1,"Skin and Body Med Spa - Queens",Long Island City,5,186
1,"River Oaks MedSpa",Houston,5,185
1,"Advanced Med SPA - Deerfield Beach",Deerfield Beach,5,185
1,"B Medical Spa and Wellness Center",San Diego,5,184
1,"Bodies Kneaded Massage Spa",Miami Beach,5,184
1,"Aesthetics Care Medspa",Coconut Creek,5,184
1,"Simply Injectables",Denver,5,184
1,"Glow Medispa",Seattle,5,184
1,"Naked Aesthetics",Miami,5,183
1,"Elase Medical Spa - Avondale",Jacksonville,5,182
1,"Radiant Heights Med Spa",San Antonio,5,182
1,"Wax Worx",Cooper City,5,182
1,"Preferred Men's Medical Center",Fort Lauderdale,5,182
1,"Institute of Aesthetics, Beauty & Wellness",Scottsdale,5,180
1,"Best Choice Wellness & Aesthetics",Tamarac,5,179
1,"Beauty Cafe Salon Biscayne (Eyebrows, Hairstyles & Nails)",North Miami Beach,5,179
1,"Dermestetics Arlington",Arlington,5,178
1,"Georgetown Rejuvenation Med Spa",Arlington,5,178
1,"Diamond Works Medspa",Long Island City,5,178
1,"i-Bella Spa Wellness Center",Lake Worth,5,178
1,"Dolce Lounge aesthetics+wellness",Chandler,5,178
1,"FACE FOUNDRIÉ - Estero (Coconut Point)",Estero,5,178
1,"Timeless Beauty by Norma",Wellington,5,177
1,"Meesha Aesthetics In Philly",Philadelphia,5,177
1,"The Aesthetic Label",Fort Lauderdale,5,177
1,"sovero cosmetics",Estero,5,176
1,"blue sky laser & tox",Arlington,5,176
1,"Viva Laser Aesthetics",North Miami Beach,5,175
1,"Shah Wellness and Medspa",Boston,5,175
1,"Model Citizen MedSpa",Fort Lauderdale,5,175
1,"Royal Aesthetics & Injectables",Phoenix,5,175
2,"TruDerm Medical",Wellington,4,175
1,"Viva Laser Aesthetics",North Miami,5,175
2,"Dr. Debra Price, MD",Miami,4,175
1,"Austin Aesthetic Atelier - Medical Spa + Wellness",Austin,5,175
1,"Affordable Laser & Skin",Tempe,5,174
1,"Wellness Pedicures",Davie,5,174
1,"Calypso Aesthetic Lab",Dallas,5,174
1,"River Oaks Galleria Medspa",Houston,5,173
1,"The Skin Clinic",Houston,5,173
1,"LaserAway South Beach",Miami Beach,5,173
1,"PhillyMedClub",Philadelphia,5,173
1,"Spa Vita",Orlando,5,173
1,"Concierge Cosmetics & Aesthetics",Jacksonville,5,173
1,"B. Care Salon SPA",Key Biscayne,5,173
1,"D'Allure Medspa",Dallas,5,172
1,"VIO Med Spa",Columbus,5,171
1,"TrufaMED Urgent Care",Surfside,5,170
1,"Smiley Aesthetics Medical Spa – Botox & Weight Loss Clinic Nashville West",Nashville,5,170
1,"Skin Laundry - Arsenal Yards",San Francisco,5,170
1,"Beauty Lab Collective",Palmetto Bay,5,170
1,"Skin Laundry - Arsenal Yards",Dallas,5,170
1,"TrufaMED Urgent Care",North Miami,5,170
1,"Aoki Laser & Aesthetics",Deerfield Beach,5,169
1,"Prime IV Hydration & Wellness - Central Naples",Naples,5,169
1,"Skinlogic Med Spa",Seattle,5,169
1,"Florida Internal Medicine Associates",Deerfield Beach,5,169
1,"Muse Atlanta Skin Health & Aesthetics",Atlanta,5,169
1,"Sousan Med Spa",Houston,5,168
1,"Eternal Beauty & Wellness",Minneapolis,5,168
1,"AYA Medical Spa Phipps Plaza - Buckhead",Buckhead,5,167
1,"Mize Med Spa and Wellness Center",Davie,5,167
1,"Skin Synthesis Clinic & Spa",Seattle,5,166
1,"SLAE Aesthetics & Wellness",Tampa,71,166
1,"SLAE Aesthetics & Wellness",Tampa,5,166
1,"Anderson Longevity Clinic",Jacksonville,5,166
1,"Bella NYC Aesthetics | Med Spa",Long Island City,5,166
1,"IV Splash",Deerfield Beach,5,165
1,"Sand Lake MedSpa",Orlando,5,164
1,"Aesthetica Med Spa",Austin,5,164
1,"Yofi Aesthetics",Philadelphia,5,164
1,"ZAQ Aesthetics",Philadelphia,5,164
1,"Contoura Medspa",Alpharetta,5,164
1,"NEOS Med Spa Tempe",Tempe,5,163
1,"REAL Aesthetics + Wellness",San Francisco,5,162
1,"Awaken Health DPC",Cooper City,5,162
1,"Buket Aesthetics & Wellness",Alpharetta,5,162
1,"OVA Health + Fertility",Davie,5,161
1,"The DRIPBaR New Tampa",Tampa,68,161
1,"VIVIFY Med Spa",Tampa,100,161
1,"Timeless Beauty Aesthetics",Fort Lauderdale,5,161
1,"VIVIFY Med Spa",Tampa,5,160
1,"ENDRO",Lake Worth,5,159
1,"Elase Medical Spa - South Tampa",Tampa,98,159
1,"OmBright Wellness • Acupuncture •Acu-Laser Pain Relief • Functional Medicine • IV Drips • Mobile Acupuncture & Holistic Care",Cutler Bay,5,159
1,"MedChic Aesthetics",Fort Lauderdale,5,158
1,"Luminescence Aesthetic Medicine",Chandler,5,158
1,"Cosmetic And Laser Center Botox Clinic",Fort Worth,5,158
1,"NK Aesthetics",Phoenix,5,158
1,"NakedMD Med Spa San Antonio",San Antonio,5,158
1,"Miracle Laser & Skin Care Institute",Miami,5,158
1,"Old Town Med Spa",Chicago,5,158
1,"Javier G. Lugo MD",Naples,5,157
2,"Impression Imaging",Tamarac,4,157
1,"Pretty Dope Brows",Tamarac,5,157
1,"SkinCeuticals SkinLab Santa Monica by Cavendish Clinic",Santa Monica,5,157
1,"Rise Aesthetics",Phoenix,5,157
1,"Heightened Aesthetics in Seminole Heights (Tampa) and Lakewood Ranch",Tampa,96,157
1,"Milan Laser Hair Removal",Miami Beach,5,156
1,"Nu'u Aesthetics",Phoenix,5,156
1,"me.losangeles aesthetics",Los Angeles,5,156
1,"me.losangeles aesthetics",West Hollywood,5,156
1,"BioDesign Men's Clinic of Orlando",Orlando,5,155
4,"Walgreens",Tamarac,3,155
1,"The Fort Lauderdale MedSpa",Fort Lauderdale,5,155
1,"Heightened Aesthetics in Seminole Heights (Tampa) and Lakewood Ranch",Tampa,5,155
1,"Alluvion Aesthetics",Denver,5,155
1,"Affordable Medical Supply",Tamarac,5,154
1,"Serenity Oasis Spa FL",Margate,5,154
1,"Blessed Touch",Riviera Beach,5,154
1,"Caruna Med Spa & Laser Center",Miami,5,154
1,"Aesthetica Skin Health & Wellness Clinic, Inc.",Minneapolis,5,153
1,"ReDerm MD Medical Spa",Denver,5,153
1,"Parasailing Palm Beach",Riviera Beach,5,153
1,"Aqua Plastic Surgery - Jupiter",Jupiter,5,152
1,"Graft Hair Restoration and Aesthetics",Kendall,5,152
1,"Dr. Paul M. Norris, MD",North Miami,5,152
1,"Blonde Girl Aesthetics by Dr. Alex, DNP",Miami,5,151
1,"Doctor BG Med | Excellence Health Well-being and Longevity",Coconut Creek,5,151
1,"Dr. Miami",North Miami,5,151
1,"Monaco MedSpa",Miami,5,151
1,"Jiva Med Spa Boca Raton",Deerfield Beach,5,151
1,"Restore Hyper Wellness",Summerlin,5,151
1,"704 aesthetics",Charlotte,5,151
1,"Dr V's Queens Botox, Juvederm, Morpheus, Hair Transplant & IV Drip Med-Spa",Long Island City,5,150
2,"Massage Envy",Coconut Creek,4,150
1,"DinStyle Aesthetics Services BRICKELL",Miami,5,150
1,"Sculpt AZ Medspa",Phoenix,5,150
1,"Bella Vida Aesthetics & Wellness",Miami,5,149
1,"NoBe Aesthetics & Wellness",Bethesda,5,149
1,"Face Forward Aesthetics",Columbus,5,149
1,"Peak Beauty Clinic",Dallas,5,148
1,"Hayes Valley Medical Esthetics - Cow Hollow/Marina",San Francisco,5,148
1,"RenovaDerma The Skin Specialist",Kendall,5,148
1,"My Skin Dealer",Boca Raton,5,147
1,"Torstveit Medical Aesthetics + TMA Med Spa",Phoenix,5,147
1,"Meljestic Spa: Laser hair removal and Skincare",Cooper City,5,146
1,"Avant Garde Aesthetics",Estero,5,146
1,"Bella Medspa",Buckhead,5,146
1,"Miami Skin Spa Aesthetics & Wellness",Miami,5,146
1,"Persona Medical Spa",Houston,5,146
1,"SEAPORT MEDSPA - North End",Boston,5,146
1,"Defy Aesthetic",Bethesda,5,146
1,"Bella Medspa",Atlanta,5,146
1,"First Choice Neurology - Jupiter: Jeff Gelblum, MD",Jupiter,5,145
2,"Green Dermatology & Cosmetic Center",Deerfield Beach,4,145
1,"OVME",Bethesda,5,145
1,"The Skin Scene Aesthetics",Minneapolis,5,145
1,"Uplift Medspa Health & Wellness",Plano,5,145
1,"Bared Monkey Laser Spa - Long Island City",Long Island City,5,145
1,"Remarkable Aesthetics",Henderson,5,145
1,"B2H Medical Laser LLC",Miami,5,144
1,"Lé Bump, Palm Beach Ultrasound",Lake Worth,5,144
1,"Medical Aesthetics of North Dallas",Plano,5,144
1,"Bliss & Bloom Salon Spa Boutique",Coconut Creek,5,143
1,"The Clinic USA (Training Academy)",Miami,5,143
1,"Beaux MedSpa",Austin,5,143
1,"SkinSpirit Seattle - Green Lake",Seattle,5,143
1,"Skin Plus Beauty",Pinecrest,5,142
1,"OMNI Balanced Life Center",Naples,5,142
1,"MedBeautyLA",Los Angeles,5,142
1,"MedClub Testosterone & Bioidentical Hormones",Lake Worth,5,142
1,"Olivo Med Spa",Chicago,5,140
1,"Celsius",Seattle,5,140
1,"Schön Medical Aesthetics",San Antonio,5,140
1,"SkinSpirit Buckhead",Buckhead,5,140
1,"SHINE Medical Aesthetics",Alpharetta,5,139
1,"SJI Dermatology",Surfside,5,138
2,"Precision Skin & Body Institute",Davie,4,138
1,"Savou Med Spa",Surfside,5,138
1,"Restore Hyper Wellness",Estero,5,138
1,"Lazaderm",Chandler,5,138
1,"SLIMTONE®",Deerfield Beach,5,137
1,"Dr. Marianna Blyumin-Karasik",Davie,5,136
1,"Compassionate Health Center",Cooper City,5,136
1,"Millan Medspa & Wellness",Wellington,5,136
1,"Nashville Cosmetic Surgery | The Skin Lounge",Nashville,5,136
1,"ALOderma Med Spa",San Diego,5,136
1,"Paradise Medspa and Wellness",Phoenix,5,136
1,"Manhattan Medspa",New York City,5,135
1,"Scottsdale Med Spa",Scottsdale,5,134
1,"Beauty Vault Med Spa",West Hollywood,5,134
1,"Ari Blanc Medical Spa",Philadelphia,5,134
1,"Everandthen",Bethesda,5,134
1,"Aloupis Dermatology",Jupiter,5,133
1,"Aesthetica Med Spa of San Diego",San Diego,5,133
1,"Montrose Med Spa",Houston,5,133
1,"Tres Jolie Medical Spa and Wellness Center",Chicago,5,133
1,"Divine Feminine Aesthetics",Denver,5,133
1,"Tighter Lines Aesthetics",Jupiter,5,132
1,"Dr. Phillip Craft MD",Miami Beach,5,132
1,"Defy Medical",Tampa,84,132
1,"NXTGEN BODIES MD MedSpa & Wellness",Alpharetta,5,132
1,"Hydrate Me Medspa - New Albany",Columbus,5,132
1,"Alicia Med Spa",Miami,5,132
1,"Defy Medical",Tampa,85,132
1,"Avellina Aesthetics - Premier Beauty and Rejuvenation Clinic in Philadelphia",Philadelphia,5,131
1,"Rejuvv Aesthetics & Wellness",Miami,5,131
1,"Sadowski Aesthetics & Laser",Seattle,5,130
1,"Deep Blue Med Spa",New York City,5,130
1,"AlluraMD Aesthetics + Wellness | Jupiter (formerly TruWellnessMD)",Jupiter,5,129
1,"Botoplace",North Miami Beach,5,129
1,"The Rejuvenation Bar, LLC",Miami,5,129
1,"Dr. Carlos L. Wolf, MD",Miami,5,128
1,"Innovative MedSpa",Chicago,5,128
1,"SkinSpirit Noe Valley",San Diego,5,128
1,"Center For Aesthetic Medicine",Summerlin,5,128
1,"Radiance San Antonio",San Antonio,5,128
1,"Center For Aesthetic Medicine",Las Vegas,5,128
1,"Anavaya Med Spa",Naples,5,127
1,"Molle Aesthetics",Jupiter,5,127
1,"Contornos Studio | Eyebrows, Lashes & Facials",Cooper City,5,127
1,"Beverly Wilshire Aesthetics Beverly Hills Medical Spa",Beverly Hills,5,127
1,"Iconic Health & Hyperbarics",Deerfield Beach,5,127
1,"IVE MEDICAL SPA",Los Angeles,5,127
1,"Hjem Aesthetics",Minneapolis,5,126
1,"Palm Beach Anti Aging and Regenerative Medicine, LLC",Wellington,5,126
1,"The Glo Company",Deerfield Beach,5,126
1,"My Haven Spa INC",Miami,5,126
1,"SKIN INSTITUTE OF AESTHETICS WELLNESS AND CONCIERGE",Miami,5,126
1,"Sunflower Hair Studio",North Miami Beach,5,126
1,"Elevate Aesthetics",Orlando,5,125
1,"The MedSpa at Beverly Hills",Beverly Hills,5,125
1,"Goldman Vein Institute",Wellington,5,125
1,"Jupiter Dermatology & Hair Restoration",Jupiter,5,125
1,"Juvly Aesthetics",Fort Lauderdale,5,125
1,"SkinSpirit Charlotte",Charlotte,5,125
1,"Luxe Foot Surgery",Miami Lakes,5,125
1,"Bare Aesthetics Dallas",Dallas,5,124
1,"Laser Aesthetics Career Institute",Buckhead,5,124
1,"Sono Bello Hartford",Fort Worth,5,124
1,"Koger Cosmetic Clinic & Medspa",Jupiter,5,124
1,"Laser Aesthetics Career Institute",Atlanta,5,124
1,"Abraham Pathak, MD | The Aesthetic Room Med Spa",White Plains,5,124
1,"The Institute of Vitality",Tampa,67,124
2,"Dermanova MedSpa",Miami,4,123
1,"Adam Bauermeister, MD",Deerfield Beach,5,123
1,"Nilou MedSpa",Arlington,5,123
1,"Med.ish Laser Spa and WeightLoss:Charlotte's #1- WeightLoss Laser Hair Removal Semaglutide Tirzepatide Liquid Lipo",Charlotte,5,123
1,"Dr. Harry M. Salinas, MD",North Miami,5,123
1,"Le Mar Aesthetics - Kendall MedSpa",Miami,5,123
1,"LIVE Hydration Spa Long Island City",Long Island City,5,122
1,"Laser by Nicole",Naples,5,122
1,"247 Med Spa",Fort Lauderdale,5,122
1,"4Ever Young Med Spa & Wellness Center - New Tampa",Tampa,76,122
1,"Essential Aesthetics & Health",Fort Lauderdale,5,122
1,"Moon Valley Medspa",Phoenix,5,122
1,"4Ever Young Med Spa & Wellness Center - New Tampa",Tampa,5,122
1,"Fifth Avenue Wax Center and Spa",Naples,5,121
1,"All In One Care Solutions Medical Center",Miami Gardens,5,121
1,"Artisan Aesthetics Plastic Surgery: Dr. Stan Castor, MD",Tampa,71,121
1,"Facial Healing by Adi",Davie,5,121
1,"Blue Haven Medical Spa",Seattle,5,121
1,"Anling Health Coconut Creek Location",Coconut Creek,5,121
1,"Artisan Aesthetics Plastic Surgery: Dr. Stan Castor, MD",Tampa,5,121
1,"Flawless Skin Boutique Med Spa - Fillers - Skin Tightening",Buckhead,5,120
1,"Lounge Aesthetics",Boston,5,120
1,"Medical Anti-Aging",Fort Lauderdale,5,120
1,"Angel Aesthetics & Wellness Medical Spa",Fort Lauderdale,5,120
1,"It's A Secret Med Spa - Phoenix",Phoenix,5,120
1,"Beauty Refined",Orlando,5,120
1,"San Antonio Med Spa - Alamo Heights",San Antonio,5,120
1,"OVME",Alpharetta,5,120
1,"Miami Beach Laser & Aesthetics",Miami Beach,5,120
1,"Kiyani Aesthetics",Tampa,73,119
1,"Kiyani Aesthetics",Tampa,5,119
1,"Glo Med Spa Austin",Austin,5,119
1,"VIO Med Spa Boston - South End",Boston,5,119
1,"Essence Glow Spa",North Miami,5,119
1,"The Luxe Medspa Aesthetics & Bodycare",Columbus,5,119
1,"Essence Glow Spa",North Miami Beach,5,119
1,"EmmaMac Beauty",Philadelphia,5,119
1,"Baltic Beauty Cosmedical Centre",Fort Lauderdale,5,119
1,"MD Aesthetica MedSpa",Houston,5,118
1,"Skën Med Spa",Arlington,5,118
1,"Dr. Christopher Craft",Miami,5,118
1,"Skin MPLS",Minneapolis,5,118
1,"Bliss Aesthetics",North Miami,5,118
1,"Spa Bella Medispa",Denver,5,118
1,"VanityMD Luxury Aesthetics Medspa",Buckhead,5,117
2,"Flourished Luxury Spa & Doula Service Center",North Miami,4,117
2,"Flourished Luxury Spa & Doula Service Center",North Miami Beach,4,117
1,"Renewal Laser MedSpa",Wellington,5,116
1,"Sanctuary Medical Aesthetic Center",Fort Lauderdale,5,116
1,"Skinsations Aesthetics",White Plains,5,116
1,"Ezratty Integrative Aesthetics",Atlanta,5,116
1,"Wellnest Aesthetic Lounge",Austin,5,116
1,"Miami Blue Spa",North Miami,5,116
1,"18TH&MAIN",Tampa,67,116
1,"Precision Medicine and Wellness by Elizabeth Bagan, APRN",Jacksonville,5,115
1,"VitaLuxx Med Spa",Orlando,5,115
1,"MDspa",Las Vegas,5,115
1,"iBrows and beauty",Naples,5,115
1,"Dr. Harold Bafitis: Plastic Surgeon in Jupiter, FL",Jupiter,5,114
1,"AlluraMD Aesthetics + Wellness | Wellington",Wellington,5,114
1,"VivaMD Clinic",Buckhead,5,114
1,"Skincare Evolution",Parkland,5,114
1,"Eden Place Healing Arts",Lake Worth,5,114
1,"Field of Dreams Spa",Jupiter,5,113
1,"Best Facial Studio",Cooper City,5,113
1,"Skyy Med Spa",San Diego,5,113
1,"SkinLocal Midtown Miami",Miami,5,113
1,"Miami Beach Skin Center",Miami Beach,5,113
1,"Central Ohio Aesthetics Clinic",Columbus,5,113
1,"LUX LASER",Deerfield Beach,5,112
1,"Windward Healthcare and Aesthetics",Alpharetta,5,112
1,"Blue Skye Health & Wellness",Tampa,68,112
1,"Pink Aesthetics MEDSPA",Austin,5,112
1,"Aestheta",Davie,5,112
1,"Blue Skye Health & Wellness",Tampa,5,112
1,"Minneapolis Anti-Aging & Skin Clinic",Minneapolis,5,112
1,"IVDRIPS – IV Infusions & IV Drip Therapy | At-Home Mobile Service | Miami Beach, FL 33140",Miami Beach,5,111
1,"Revived Aesthetics",Plano,5,111
1,"Navarro Medical Centers Deerfield",Deerfield Beach,5,111
1,"MAEVA Aesthetics",Austin,5,111
1,"Aesthetic AF",Denver,5,110
1,"SkinHealth Centers Med Spa Boston",Boston,5,110
1,"Manhattan Aesthetics",New York City,5,109
1,"Modern Medical Spa",Dallas,5,109
1,"AYA Medical Spa Buckhead",Buckhead,5,109
1,"Parkland Medspa & Wellness Center",Parkland,5,109
1,"Plastic Surgery of Palm Beach",Riviera Beach,5,109
1,"Juliana Clinics",Beverly Hills,5,109
1,"[ Skin + Tonic ]",Henderson,5,109
1,"BrazilianWaxbymary",Orlando,5,108
1,"Cardona Direct Primary Care and RefineMD Aesthetics",Jacksonville,5,108
1,"dermani MEDSPA® North Buckhead",Buckhead,5,108
1,"The Aesthetics Lab",Summerlin,5,108
1,"Haus Of Aesthetics Med Spa LLC",San Antonio,5,108
1,"Grey Aesthetics",Newport Beach,5,108
1,"The Aesthetics Lab",Las Vegas,5,108
1,"Aesteem Aesthetics",Dallas,5,108
1,"LASER WAY",Deerfield Beach,5,108
1,"Divina Miami",Davie,5,107
1,"Rochelin Medical Spa and Wellness",North Miami Beach,5,107
1,"Rochelin Medical Spa and Wellness",North Miami,5,107
1,"Chadia Ali MedSpa & Aesthetics",Miami Beach,5,107
1,"Perfect Skin Las Vegas LLC",Summerlin,5,107
1,"Rachel Dahlen Aesthetics | Edina | Botox & Juvederm",Minneapolis,5,107
1,"Avabello Aesthetics",Miami Beach,5,107
1,"Everybody Is Beautiful Med Spa",Boca Raton,5,107
1,"J Studio Beauty",Pinecrest,5,106
1,"San Francisco Plastic Surgery & Laser Center: Dr. Usha Rajagopal",San Francisco,5,106
1,"Evolve Aesthetics Medspa",Houston,5,106
2,"JativaMD",North Miami Beach,4,106
1,"Perfect Touch Med Spa LLC",San Antonio,5,106
1,"Palm Beach Body Sculpting and Skin",Jupiter,5,105
1,"Massage Miami Central",Miami Beach,5,105
1,"CARE Esthetics Jupiter",Jupiter,5,105
1,"VIO Med Spa",Houston,5,105
1,"Hush LA Medspa",Los Angeles,5,105
1,"Nava Wellness & Med Spa",North Miami,5,105
2,"Spa 101",Miami Beach,4,105
1,"Hormone Health and Weight Loss - Jacksonville",Jacksonville,5,105
1,"Lumyn Medspa",San Antonio,5,105
1,"CLT Aesthetics",Charlotte,5,104
1,"Revive Beauty",Parkland,5,104
1,"Latinos Salud - North Miami",North Miami,5,104
1,"Doctoravital Med Spa",Cooper City,5,103
1,"Purus Aesthetics & Wellness",Davie,5,103
1,"Medicus Aesthetics",Jupiter,5,103
2,"DRT Behavioral Services",Davie,4,103
1,"Elite Medical Beauty",Tempe,5,103
1,"World of Beauty Miami",Miami,5,103
1,"SkinSpirit",Miami,5,103
1,"Miami Primary Weight Loss Health and Wellness",North Miami Beach,5,103
1,"Vega Vitality MedSpa & Wellness - Back Bay Boston",Boston,5,102
1,"BioRevive Med & Wellness Spa",Newport Beach,5,102
1,"Homa Institute - Orlando",Orlando,5,102
1,"Vellu Laser",Miami Lakes,5,102
1,"Oriental Massage & Spa",Margate,5,102
1,"Skye Dermatology - Shauna Kranendonk MD",Jupiter,5,101
1,"Oasis Beauty Medical Aesthetics",Henderson,5,101
1,"Beverly Hills Beauty & Aesthetics",Beverly Hills,5,101
1,"Venus Med Spa",Tampa,5,101
1,"Venus Med Spa",Tampa,68,101
1,"SIMMETRIA MedSpa",Columbus,5,101
1,"Dallas Aesthetic Studio",Dallas,5,101
1,"Aesthetics by Sash",Jacksonville,5,101
1,"Simplicity Med Spa",Seattle,5,100
1,"Elite Beauty Medical Spa",White Plains,5,100
1,"Kelly Lash",Lake Worth,5,100
1,"GlowVita Med Spa Edgewater",Miami,5,100
1,"Medela Amor",Columbus,5,100
1,"Ultimate Beauty Salon Inc.",Cutler Bay,5,100
1,"Health For All Clinic Jacksonville",Jacksonville,5,100
1,"BevMed LA",Beverly Hills,5,100
2,"Lincoln Road Dermatology",Miami Beach,4,99
2,"Westlake Aesthetics & Wellness",Austin,5,99
2,"Park Medspa Hillcrest",San Diego,5,99
2,"Raven Med Spa",Plano,5,99
2,"Skindale Medspa",Scottsdale,5,99
2,"Vitality Wellness Spa LLC",Orlando,5,98
2,"Skin! Medical Aesthetics",Denver,5,98
2,"Yunara Life (moving to Gramercy June 2026!)",Long Island City,5,98
2,"Infinity Medical Institute",Tampa,5,98
2,"SLM Medspa",Atlanta,5,98
2,"Azura Medical Spa",Charlotte,5,98
2,"Verla Aesthetics",North Miami,5,98
2,"Infinity Medical Institute",Tampa,68,98
2,"Holistic Health and Medical",Miami Lakes,5,98
2,"Princess Med Spa",Plano,5,98
2,"Muse Medspa",Austin,5,97
2,"BP Royal Medspa",Henderson,5,97
2,"A Touch of Inspiration Wellness",Cooper City,5,97
2,"Liquid Luxury Aesthetics",Long Island City,5,97
2,"Maven Medi Spa",Beverly Hills,5,97
2,"VitaSquad IV Therapy in Miami Beach",Miami Beach,5,97
2,"South Florida Multispecialty Medical Group",Miami,5,97
2,"SkinSpirit at Lasky",Beverly Hills,5,96
2,"Honor Aesthetics and Wellness",Chandler,5,96
2,"ProMD Health Bethesda",Bethesda,5,96
2,"Aesthetic Artistry Laser Center | Botox, Fillers, Lasers, Skin Care",Bethesda,5,96
2,"The Aesthetic Institute of Chicago - Brian M. Braithwaite, MD & Lorri Cobbins, MD",Chicago,5,96
2,"Fresh Face Med Spa",Bethesda,5,96
2,"The Brain Spa LLC",Jupiter,4,96
2,"Chandler Med Spa PLLC",Chandler,5,96
2,"Body Contouring & Wellness Studio",Miami Beach,5,95
2,"EVO Medical Spa",Tampa,72,95
2,"Reset Wellness Lounge & IV Therapy",Naples,5,95
2,"EVO Medical Spa",Tampa,5,95
2,"B & C Family Health Group",Miami Lakes,5,95
2,"Eden MedSpa",Charlotte,5,95
2,"Touch Massage by Andrea Oliveira",Orlando,5,94
2,"Simone Van-Horne, MD",Tamarac,5,94
2,"Beverly Hills Aesthetics",Los Angeles,5,94
2,"Aesthetic Collective Plano",Plano,5,94
4,"Dr. Orlando Fernandez",Estero,3,94
2,"One Touch Body Contour",North Miami,5,93
2,"SKINNEY Medspa",Bal Harbour,5,93
2,"Face and Body Concept",Miami,5,93
2,"Precision Skin Studio",Chandler,5,93
2,"Bawa Medical",Deerfield Beach,5,93
